OPS,temp,precip,wind_spd,humidity,pressure,cloud,visibility,uv
0.35384615,69.1,0.0,18.119214,58,1010.8,0,9.9,1.5
0.48181818,54,0.047244,23.040482,89,1020.6,100,9.9,0.8
0.65,64.9,0.023622,10.513618,78,1006.7,100,9.9,0.7
0.8998708,66,0.0,31.093466,65,980,87,9.9,1.2
0.96953405,70,0.0,23.040482,45,1009,25,9.9,2.4
1.0,82.9,0.0,18.119214,44,986.8,87,9.9,0.7
0.80628803,75.9,0.0,15.434886,46,1006.3,0,9.9,2.1
0.73161765,60.1,0.0,38.475368,51,976.8,50,9.9,0.9
0.81547619,51.3,0.0,23.040482,74,989.34674,89,,0.9
0.67816092,55.4,0.047244,38.475368,50,825.5,87,9.9,2
0.91586538,51.3,0.0,23.040482,74,989.34674,89,,0.9
0.56964286,77,0.0,12.974252,55,1007.7,0,9.9,2.2
0.80645162,81,0.0,25.501116,52,1004.7,87,9.9,0.8
0.33491461,69.1,0.0,15.434886,60,1011.8,25,9.9,1.7
0.47445887,55.9,0.0,31.093466,34,983.7,50,9.9,2.5
0.96060606,55.4,0.047244,38.475368,50,825.5,87,9.9,2
0.40909091,68.9,0.349606,7.605596,64,1005.6,96,,0.8
1.15147626,52.3,0.0,18.119214,69,1009.2,23,,1.8
0.78754579,64,0.0,28.632832,27,987.3,0,9.9,1.9
0.96616541,82.4,0.0,28.632832,69,1015,14,,2.6
0.76731601,62.1,0.0,15.434886,45,1022.3,25,9.9,2.4
0.29464286,66.9,0.047244,18.119214,90,989.2,100,9.9,1.1
0.668357,64.9,0.0,33.5541,60,1009.6,0,9.9,2.5
0.84527439,68,0.0,18.119214,65,1002.7,0,8.1,0.9
0.74529074,64.9,0.0,15.434886,70,1014.2,87,9.9,1.4
0.80392157,82.6,0.0,31.093466,69,1015.8,16,,2.5
0.68115942,48,0.047244,16.105968,93,1004.3,100,,0.7
0.54975369,57.2,0.0,12.079476,44,831.7,37,9.9,1.4
0.84605912,66.9,0.0,10.513618,26,1004.8,0,9.9,1.7
0.69117647,57.9,0.0,46.528352,71,1010,25,9.9,2.4
0.86186931,61,0.0,4.026492,86,1000.4,100,8.1,0.9
0.60467836,46.8,0.0,15.434886,68,998.0267,17,,2
0.62777778,81,0.0,15.434886,40,1009.1,0,9.9,2.2
0.52962963,71.1,0.0,56.594582,58,1005,87,9.9,1.8
0.54210526,63,0.0,28.632832,42,1000.2,87,9.9,2.8
0.68954249,46.9,0.047244,10.513618,68,990,100,9.9,0.8
0.72586873,69.1,0.0,18.119214,21,991.9,87,9.9,1
0.7249104,71.4,0.0,36.014734,56,1007.6,13,,2.2
0.0,64.9,0.0,15.434886,52,1010.8,0,9.9,0.9
0.81329423,66.9,0.0,10.513618,26,1004.8,0,9.9,1.7
0.61742424,66,0.0,23.040482,72,1012.8,0,9.9,1.5
0.19677419,61,0.0,48.988986,44,1004.5,87,9.9,2
0.8126935,64,0.0,18.119214,25,1007.1,0,9.9,0.7
0.61430396,83.5,0.441733,33.5541,67,1013.9,75,,1.4
0.57518797,61,0.0,20.579848,20,985.4,100,9.9,1.2
0.65686274,63.9,0.0,18.119214,42,1013.2,61,,1.4
0.90261628,63.7,0.0,10.06623,37,1010.2,22,,1.8
0.64761904,61,0.0,40.936002,69,1014.7,50,9.9,2.1
0.40263691,63,0.0,23.040482,35,995.3,0,9.9,2.7
0.51152074,64.9,0.0,20.579848,32,1012.1,87,9.9,0.8
0.71925133,73,0.0,25.501116,30,1000.2,87,9.9,1.2
0.63063063,48,0.023622,18.119214,79,990.1,100,8.1,1.2
0.47782258,67.1,0.0,28.632832,29,979.2,25,9.9,3.1
0.69047619,64.6,0.0,12.974252,57,1013.9,0,,2.5
0.48571429,66.9,0.0,18.119214,35,989,100,9.9,0.8
0.83119658,52.5,0.070866,12.974252,84,1009.4,100,,0.8
0.89848197,76.6,0.092126,31.093466,84,1012.8,66,,1.6
0.66607143,59,0.0,10.513618,53,1006.1,0,9.9,0.7
0.64895636,64.9,0.0,25.501116,52,1013,0,9.9,2.5
0.61868687,60.1,0.0,25.501116,49,1009.8,87,9.9,0.7
1.14285715,80.6,0.0,44.067718,28,1009.3,0,9.9,1.1
1.11695906,69.1,0.0,18.119214,62,1009.7,0,9.9,1.9
0.03448276,53.1,0.023622,15.434886,60,992,25,9.9,1.8
0.87142857,84.2,0.0,25.501116,35,994.1,0,9.9,2.8
0.63292548,46.2,0.0,31.093466,68,995.0047,27,,1.8
0.48484848,79.9,0.0,38.475368,67,1016.7,41,,2.1
0.55902778,77,0.0,25.501116,46,975.4,0,9.9,0.9
1.05731523,73.6,0.0,28.632832,44,1012.2,0,,2.5
0.76254827,70,0.0,23.040482,61,1009.1,0,9.9,1.9
0.81881533,51.1,0.0,23.040482,58,997.3,25,9.9,2.8
0.66666667,78.8,0.0,44.067718,69,1003.3,87,8.1,2
0.44324971,45.1,0.070866,25.501116,59,995.9821,100,,0.7
0.82363977,72.1,0.0,23.040482,30,979.6,87,9.9,1.8
1.11755952,53.1,0.0,18.119214,50,994.8,100,9.9,1
1.0959707,86,0.0,44.067718,45,986.1,0,9.9,1.6
0.97856615,57,0.0,20.579848,61,997.1,87,9.9,0.7
0.77593722,71.1,0.0,33.5541,43,1011.3,0,9.9,2.5
0.77073907,55.6,0.0,18.119214,61,1013.1,39,,1.8
0.5,51.1,0.028346,10.513618,76,1007.1,100,9.9,0.8
0.61554622,52,0.0,4.026492,61,1010.8,100,9.9,0.8
0.49242424,50.7,0.0,33.5541,53,993.2572,22,,1.9
0.58680556,66.9,0.0,33.5541,50,1008.3,25,9.9,2.5
0.50794912,81.3,0.0,20.579848,80,1017.3,59,,1.7
0.71616541,50,0.047244,2.013246,86,1009.5,100,6.2,0.7
0.74288425,50,0.0,36.014734,76,1000.2,100,9.9,0.7
0.52262931,68,0.0,20.579848,65,1007.4,50,9.9,1.6
0.58468468,52,0.394488,10.513618,71,1013.5,100,9.9,0.7
0.54444445,52,0.0,25.501116,71,990,100,9.9,0.8
0.63063063,66,0.0,15.434886,56,1008.7,0,,2.5
1.03187803,78.8,0.0,28.632832,54,988.1,0,9.9,2.7
0.94375,80.6,0.0,18.119214,39,974,87,9.9,2
1.04880067,82.4,0.0,38.475368,69,999.6,50,6.8,1.5
0.54444445,61.3,0.0,20.579848,66,1008.7,100,,0.8
0.82539682,84.2,0.0,31.093466,62,1002.9,0,8.7,0.9
0.60035843,57,0.0,15.434886,36,971.7,50,9.9,0.9
0.60829494,69.6,0.0,28.632832,49,1008.4,0,,2.5
0.85898617,93.9,0.0,28.632832,6,966.1,0,9.9,2
0.87191651,63.7,0.0,18.119214,46,1012.9,0,,2.5
0.68392857,63,0.0,28.632832,29,1014.2,100,9.9,1.2
0.68138528,70.3,0.231496,15.434886,66,978.9,100,9.9,1
0.49285714,56.7,0.0,18.119214,73,1010.2,2,,2.5
0.27126436,42.8,0.0,12.974252,75,831.5,87,9.9,0.9
0.41515151,84,0.0,20.579848,58,1016,0,9.9,1
1.0250896,47.5,0.0,20.579848,52,1006.7553,20,,2
0.63122172,66,0.0,18.119214,41,1017.3,61,,1.5
0.87878788,68,0.0,12.974252,63,1005.1,0,9.9,2.2
0.41515151,61.2,0.0,27.96175,31,1012,48,,1.5
0.75178571,82.4,0.0,12.974252,69,1003.9,25,8.1,1
0.86842105,54,0.0,25.501116,33,974.9,50,9.9,1.8
1.26897019,93,0.0,15.434886,4,968.8,0,9.9,2
0.90096618,54,0.0,12.974252,36,1000.8,87,9.9,1.5
0.53588516,46.2,0.0,18.119214,54,1004.7779,0,,2.3
0.59975369,53.1,0.0,28.632832,48,1002,50,9.9,2
0.84722222,64,0.0,18.119214,69,1009.5,100,9.9,2.2
0.65803571,63,0.0,15.434886,33,1004.8,0,9.9,2.9
0.64495798,51.4,0.0,25.501116,41,1007.0303,0,,2.3
0.41995842,62.1,0.0,23.040482,30,978.2,50,9.9,1.8
0.65232558,67.5,0.0,10.513618,32,1021.1,8,,2.4
0.48713235,53.2,0.0,15.434886,79,983.8,100,9.9,1
0.54545454,98.1,0.0,15.434886,5,971.1,0,9.9,2
0.74509804,66.9,0.0,23.040482,21,1018.6,50,9.9,1.4
0.33333333,84.9,0.0,18.119214,59,1015,0,9.9,1
1.15238679,52,0.0,10.513618,45,1008.01825,0,,2.3
0.75294118,62.6,0.0,10.513618,29,830.3,50,9.9,2.2
0.53125,62.4,0.047244,6.039738,50,1018,76,,1.1
0.76166328,62.6,0.0,10.513618,29,830.3,50,9.9,2.2
1.10135135,69.8,0.0,15.434886,73,1010.7,100,9.9,0.9
0.63682432,57,0.0,23.040482,66,1006,0,9.9,2.9
0.48294931,58.3,0.0,23.040482,27,1003.40845,13,,2.1
0.41386555,70,0.0,25.501116,34,1019.2,25,9.9,2.4
0.97285067,79,0.0,25.501116,66,1016.4,0,9.9,1
0.7437276,68,0.0,15.434886,24,1002.8,0,9.9,1.9
0.43529412,100,0.0,33.5541,5,969.4,25,9.9,2
1.04962406,64.6,0.0,4.026492,32,1018.4,20,,1.9
0.74791667,72,0.0,12.974252,25,1021.6,52,,1.6
0.46306818,63,0.0,6.039738,27,978.2,100,9.9,1.7
1.16456457,71.6,0.0,7.605596,21,826.6,87,9.9,2
0.59220779,69.1,0.0,7.605596,31,983.5,50,9.9,1.4
0.75686274,59,0.0,12.974252,53,1004.4343,22,,2
0.77591973,73.4,0.0,12.974252,56,1013,100,9.9,0.9
0.59415584,64.6,0.0,25.501116,32,1001.5514,72,,1.2
0.67174796,66,0.0,25.501116,60,1013.8,87,9.9,1.4
0.82251082,77,0.0,36.014734,50,1011,87,9.9,1.7
0.46212121,99,0.0,33.5541,6,966.5,25,9.9,2
0.8172043,73,0.0,14.092722,33,1018.6,36,,1.7
0.73847377,62.6,0.0,38.475368,33,1000.446,94,,0.8
1.13888889,68,0.047244,25.501116,42,824.9,87,9.9,0.8
0.76883116,68.5,0.0,7.605596,37,1020.8,79,,1.2
1.09285714,73,0.0,12.974252,33,1016.9,0,9.9,2.5
0.71180556,84,0.0,25.501116,49,1016.7,25,9.9,3
0.84666667,64.6,0.0,25.501116,32,1001.5514,72,,1.2
0.51111111,59,0.0,28.632832,54,1013.3,75,8.7,1.5
0.88461538,66,0.0,18.119214,60,1006.5,0,9.9,2.1
0.59047619,60.1,0.0,20.579848,49,988.4,100,9.9,1.3
0.50898588,68,0.0,10.06623,23,977.9,100,9.9,1.9
0.52955665,71.1,0.0,28.632832,21,1000.4,87,9.9,2.3
0.37815126,50.4,0.0,15.434886,82,999.15027,100,,0.7
0.75546218,69.8,0.0,12.974252,28,1013.7,61,8.7,1.1
0.60902255,64,0.0,18.119214,64,1005.8,87,9.9,0.8
1.11388889,68,0.0,4.026492,27,976.9,100,9.9,1.8
0.46394687,57.4,0.0,21.922012,66,999.2935,100,,0.7
1.05641026,84,0.0,28.632832,41,1017.7,0,9.9,3
1.25858124,64,0.0,18.119214,62,1013.1,100,9.9,1
0.82672139,70,0.0,23.040482,24,999.4,87,9.9,1.3
1.01111111,95,0.0,28.632832,7,964.5,25,9.9,2
1.12123552,74.1,0.0,18.119214,44,1019.8,63,,1.3
1.01045296,75.2,0.070866,36.014734,69,1008.3,0,8.7,0.9
0.58796764,59,0.047244,28.632832,72,824.6,100,9.9,0.8
0.78627451,71.1,0.0,20.579848,39,984.1,0,9.9,1.9
0.93199651,72,0.0,18.119214,35,1015.2,0,9.9,2.6
0.53079179,71.6,0.0,4.921268,38,1020.7,62,,1.5
1.27954545,64.4,0.0,15.434886,42,1013.8,4,8.7,2.5
0.67059891,63,0.0,25.501116,65,1015.5,87,9.9,0.9
0.61458333,71.6,0.120473,31.093466,100,1004.6,87,2.5,0.9
0.66785714,57.2,0.0,4.026492,76,826.3,100,9.9,0.8
0.62837838,75,0.0,12.974252,43,1010.4,0,9.9,2.2
0.78301159,69.3,0.023622,21.922012,45,1021.5,74,,1.1
0.93888889,52.9,0.0,10.513618,64,998.3757,100,,0.7
0.53972154,66,0.0,7.605596,37,976.9,87,9.9,2
0.65840841,64,0.0,12.079476,64,1008.2,100,9.9,0.9
1.00879765,84,0.0,23.040482,42,1017.7,0,9.9,2.1
0.86617647,64,0.0,10.06623,59,998.5874,100,,0.7
0.97345768,60.3,0.0,25.501116,75,1023.4,99,,0.8
0.35416667,89.1,0.0,38.475368,11,966.5,25,9.9,2
0.57575757,70,0.0,15.434886,39,1000.1,87,9.9,2.2
0.90873016,72,0.0,10.513618,49,985.7,87,9.9,0.9
0.85686274,78.8,0.0,20.579848,57,988.8,0,9.9,2.6
0.92383293,64.9,0.0,28.632832,67,1015.8,87,9.9,0.7
0.67816092,64.9,0.0,16.105968,65,1009.2,87,9.9,1.5
0.75675676,78.1,0.0,23.040482,27,986.7,0,9.9,2.7
1.04991088,59,0.0,15.434886,75,999.6422,99,,0.7
0.46012931,55.9,0.070866,15.434886,74,1012.1,100,9.9,0.8
0.36236559,76.1,0.0,18.119214,41,982.8,87,9.9,1
0.83900929,68,0.0,12.974252,65,1012.1,100,9.9,0.8
0.77777777,68,0.0,7.605596,67,1005.2,0,9.9,1.1
0.81955485,71.1,0.0,38.475368,73,1002.2,100,9.9,0.8
0.97187759,62.1,0.0,54.133948,57,1014,0,9.9,2.6
0.91124661,79,0.0,36.014734,27,1023.6,25,9.9,2.5
0.06896552,53.1,0.231496,15.434886,68,1018.9,87,3.7,1.7
0.80769231,70,0.0,28.632832,59,984.4,100,9.9,1
0.77229438,71.1,0.0,20.579848,61,1008,0,9.9,2.1
0.68954249,78.1,0.0,12.974252,48,1005.2,0,9.9,1.1
1.05089286,68.9,0.441733,18.119214,79,999.8101,100,,0.7
0.42241379,79,0.0,10.513618,56,984.3,25,9.9,0.9
1.09926262,64.4,0.0,28.632832,59,1015,60,8.7,1.7
0.46470588,68,0.0,18.119214,60,1011.8,25,9.9,0.8
0.65464896,75.9,0.0,40.936002,55,983.8,87,9.9,1.1
0.67171717,71.6,0.0,15.434886,78,988.4,0,9.9,1
0.6498708,73,0.0,12.974252,48,1024,0,,2.6
0.97345768,69.1,0.0,7.605596,58,1004.8,0,9.9,2.3
0.62756598,88,0.0,12.974252,23,1024,25,9.9,2.4
0.03571429,77.5,0.0,20.579848,60,990.13,0,9.9,0.9
0.75,64.9,0.0,7.605596,67,1011.1,87,9.9,1.2
0.50982143,57,0.0,15.434886,40,1016.9,0,9.9,1.4
0.81686047,77,0.13937,23.040482,57,1004.2,100,9.9,0.8
0.33986175,70,0.13937,16.105968,90,983.1,100,9.9,0.9
0.29032258,60.1,0.0,64.647566,55,1010.6,25,9.9,2.6
0.32543103,81,0.0,10.513618,49,1006.2,0,9.9,1
0.68627451,72,0.0,20.579848,70,1001.3,5,,0.8
0.71347249,72,0.047244,20.579848,71,987.3,87,9.9,0.9
0.84712838,71.6,0.0,18.119214,43,1017,100,6.2,0.9
0.61428571,68,0.0,7.605596,63,1003.8,0,9.9,2.2
0.90540541,78.3,0.0,25.501116,46,985.5,87,9.9,1.1
0.56695992,70,0.0,23.040482,65,1007,0,9.9,1.7
0.94672657,80.4,0.0,10.513618,25,1024.3,9,,2.5
0.8126935,82.4,0.0,20.579848,37,1002,59,,0.7
0.68040541,79.7,0.0,25.501116,41,987.1,87,9.9,3
0.43087121,80.6,0.0,10.513618,50,992.8,0,9.9,1.9
0.384535,79,0.0,15.434886,25,1029.4,50,9.9,2.5
0.48397436,66.9,0.0,23.040482,63,1007,25,9.9,1.1
0.43571429,79,0.0,18.119214,34,1028.3,5,,2.5
0.77389277,71.6,0.0,20.579848,56,1017.7,2,8.7,0.9
1.1174968,66.9,0.0,23.040482,63,1007,25,9.9,1.1
0.74942529,66.9,0.0,18.119214,45,1003.8,0,9.9,1.4
0.73245614,84.2,0.0,12.974252,37,1007.2,50,9.9,1
0.89215686,64,0.0,31.093466,44,1012.7,25,9.9,2.1
0.8622291,80.6,0.0,15.434886,41,1029.3,1,,1
0.38181818,80.1,0.0,12.974252,43,1007,25,9.9,0.9
0.57582583,84,0.0,20.579848,44,1010.5,0,9.9,1
1.25,64.9,0.0,23.040482,58,1016.2,87,9.9,2
0.59375,72,0.0,8.94776,40,1024,0,9.9,1.3
1.10241935,82.9,0.0,4.026492,44,1010.9,0,9.9,1
0.71396397,73,0.0,20.579848,75,995.6,100,9.9,0.9
0.27647059,58.5,0.0,28.632832,59,1011.8,4,,1.5
0.76444159,82.4,0.0,31.093466,54,997.1,50,9.9,1.2
0.83111111,73.4,0.0,10.513618,56,1017.6,31,8.7,0.9
0.67536782,78.4,0.0,33.5541,54,1020.6,37,,1.6
0.7929293,66,0.0,36.014734,58,1010.4,0,9.9,2.1
0.6097973,82.9,0.0,31.093466,30,1028.4,50,9.9,0.8
1.69156504,82,0.0,23.040482,39,989.4,87,9.9,1
0.97794118,75.2,0.0,40.936002,25,820.9,87,9.9,1.1
0.71893939,88,0.0,25.501116,33,1018.2,100,9.9,0.8
0.6,84,0.0,6.039738,44,1009.9,0,9.9,0.9
1.00834824,86.9,0.0,10.513618,35,1020.2,73,,0.9
1.01474202,84.2,0.0,12.974252,27,987.1,87,9.9,1
0.83868093,59,0.0,36.014734,76,826.6,100,9.9,0.8
0.85135135,75.9,0.0,10.513618,53,1003,50,9.9,1.9
0.62756598,56.8,0.0,31.093466,59,1016.1,12,,2.6
0.43181818,69.1,0.0,10.513618,52,1013.8,25,9.9,2.1
0.79773322,70,0.0,18.119214,81,996.9,87,9.9,0.9
0.66666666,82.9,0.0,10.513618,42,1007.9,0,9.9,2.3
0.54377881,77,0.231496,36.014734,65,1012,0,8.7,1.6
0.82667876,64,0.0,18.119214,53,1017.9,50,9.9,1
0.89523809,73.4,1.114961,7.605596,100,999.7,100,2.5,0.9
0.59726295,78.6,0.0,36.014734,54,1020,22,,2.1
0.88571429,84.9,0.0,15.434886,34,1012.8,100,9.9,0.8
0.54009216,77.9,0.0,31.093466,57,1019,1,,1.9
0.56875,73.4,0.092126,10.513618,73,998.7,0,9.9,0.9
0.8935299,90.5,0.0,23.040482,36,1013.2,19,,2
0.96425458,66.9,0.0,25.501116,61,1016.9,25,9.9,2.3
0.54907162,77,0.023622,20.579848,68,992.9,50,9.9,0.9
0.67873303,87.1,0.0,25.501116,40,1006.1,100,9.9,1.4
0.81919851,75,0.0,20.579848,36,1012.8,0,9.9,2.3
0.80020704,75.9,0.0,12.974252,66,997.3,0,9.9,1
0.84204672,87.4,0.0,25.501116,31,982.2,25,9.9,2.8
0.67132867,56.3,0.0,20.579848,63,1018.1,23,,2.4
0.72190611,73.4,0.0,28.632832,46,1010.3,4,8.7,2.4
0.57142858,86,0.0,15.434886,37,1005.2,0,9.9,0.9
0.78571429,82.9,0.0,12.974252,49,1003.2,100,9.9,1.5
0.76634768,68,0.0,38.475368,18,822.6,25,9.9,2.6
0.88927638,91,0.0,31.093466,35,1010.8,87,9.9,2.1
0.46666666,62.1,0.0,28.632832,39,1025,87,9.9,2.1
0.74712643,69.4,0.0,2.460634,33,997.9,17,,0.8
1.07120743,78.3,0.0,25.501116,51,1019.5,3,,2.5
0.73732251,57.2,0.0,7.605596,57,995.6,30,,0.8
0.88636364,60.8,0.0,23.040482,59,1011.9,1,8.7,1.3
0.93720191,86,0.231496,25.501116,34,978.8,0,9.9,1
0.77761837,78.1,0.0,25.501116,62,996.4,87,9.9,2.6
0.56470588,61,0.0,38.475368,67,1015.4,25,9.9,2.3
0.79166667,81.9,0.023622,20.579848,45,992.4,9,,0.8
0.42083333,70.7,0.0,14.54011,57,1011.3,68,,2.1
0.85,69.1,0.0,40.936002,56,1019.2,50,9.9,1.5
0.48484848,80.6,0.0,33.5541,69,1008.3,87,9.9,1.1
0.65058479,95,0.0,18.119214,6,970.1,87,9.9,2
1.03508772,84,0.0,51.44962,21,974.2,0,9.9,1
0.44514106,78.6,0.0,23.040482,51,1012,2,,1.8
0.40263691,82,0.0,25.501116,58,1020.1,0,9.9,3.3
0.63233082,62.1,0.0,31.093466,62,1014.4,25,9.9,2.7
0.63063063,84,0.0,31.093466,41,972.6,25,9.9,0.9
0.51470588,87.1,0.0,36.014734,37,991.5,0,9.9,1
0.29166667,80.1,0.0,38.475368,54,991.1,4,,0.8
1.03882784,75.9,0.0,15.434886,55,1009.1,0,9.9,0.7
0.55050505,70,0.0,12.974252,59,1015.5,0,9.9,1.3
0.44932079,71.6,0.0,29.974996,46,1007.3,0,,1.1
0.90949821,82.4,0.0,33.5541,69,1009.3,25,9.9,1.5
0.47782258,69.1,0.27874,28.632832,89,970,100,6.8,0.9
0.38095238,78.1,0.0,31.093466,45,991.1,25,9.9,1
0.55436082,63,0.0,23.040482,38,989,0,9.9,2.3
0.74652778,84,0.0,31.988242,48,1007.7,0,,2.2
1.05303031,70,0.0,12.974252,63,1012.1,0,9.9,1.9
0.86111111,59,0.0,33.5541,66,1014.4,25,9.9,2.5
0.71794871,78.1,0.27874,25.501116,51,1012.6,76,,1.5
0.7368421,93,0.0,18.119214,7,971.1,87,9.9,1.6
0.55913978,79.5,0.0,20.579848,54,1019.9,2,,2.5
0.39677419,82,0.0,23.040482,56,1019.7,0,9.9,3.1
0.51787271,78.6,0.0,25.501116,27,995.3,6,,2.3
0.44633205,61.9,0.0,23.040482,34,996.2,58,,2.3
0.86140351,84.9,0.0,20.579848,47,1016,0,9.9,3.2
0.77589134,64,0.0,40.936002,72,1015,25,9.9,2.1
0.4994709,79.5,0.0,18.119214,58,1017.5,87,,2.3
0.24695652,79,0.0,7.605596,32,1008.5,0,9.9,2.3
0.92454212,51.3,0.092126,36.462122,67,996,100,,0.8
0.49047619,80.1,0.0,33.5541,29,1011.8,50,9.9,2.5
0.81609195,55.9,0.047244,31.093466,74,1015.5,100,9.9,1.4
0.55,57,0.0,36.014734,54,997.4,0,9.9,1
0.76190476,80.1,0.0,33.5541,29,1011.8,50,9.9,2.5
0.21195652,84,0.0,10.513618,34,1013.3,16,,1.4
0.82580645,68,0.0,7.605596,60,1008.9,0,9.9,2.4
0.71171171,44.6,0.092126,74.490102,87,994.4,100,,0.8
0.99832776,79,0.0,7.605596,32,1008.5,0,9.9,2.3
0.55277778,97,0.0,20.579848,6,969.4,25,9.9,2
0.7929293,72,0.0,18.119214,45,972,25,9.9,1.4
0.69078947,60.1,0.0,15.434886,31,990.3,0,9.9,2.9
0.54375,60.1,0.0,33.5541,66,1012.3,87,9.9,2.4
0.43766578,46.6,0.13937,31.093466,85,996.8,100,,0.8
0.59379968,46.9,0.0,36.014734,76,994.1,100,9.9,1
0.84547591,99,0.0,10.513618,6,967.4,25,9.9,1.9
0.43181818,52,0.0,48.988986,80,990.3,87,9.9,1
0.71869829,82.4,0.27874,28.632832,65,1005.3,0,9.9,1
0.70175438,70,0.0,7.605596,54,1006.2,0,9.9,2.1
0.65952381,60.1,0.0,18.119214,55,1023.6,87,9.9,1.8
0.82815735,52.9,0.092126,16.105968,60,1017.9,100,,0.7
0.8229665,64.9,0.0,15.434886,34,990.3,0,9.9,1
0.2835249,57,0.0,25.501116,71,1011,100,9.9,2.4
0.82857143,48.4,0.0,36.014734,76,1021.6,89,,0.7
0.74146341,98.1,0.0,44.067718,6,965.2,25,9.9,2.1
0.61428571,82,0.0,23.040482,62,1011.6,0,9.9,3.3
0.90769231,48.9,0.0,20.579848,92,971.3,100,1.9,0.9
0.68627451,53.4,0.0,10.513618,81,1016.7,95,,0.8
0.735,87.8,0.0,15.434886,45,1004.3,25,9.9,2.8
0.93333334,55.9,0.0,28.409138,35,1001.5,0,,2.5
1.16791979,51.1,0.073228,33.5541,79,1017.9,100,9.9,0.8
0.75548589,64,0.0,25.501116,32,998.8,0,9.9,2.9
0.51268116,53.4,0.0,10.513618,81,1016.7,95,,0.8
0.78595318,56.7,0.0,28.409138,35,1001.5,0,,2.5
1.01683501,56.7,0.0,28.409138,35,1001.5,0,,2.5
0.7542735,66.9,0.0,7.605596,61,1004.8,0,9.9,2.4
0.69139785,68,0.0,23.040482,42,1017.2,0,9.9,2.7
1.00625,48.9,0.0,20.579848,92,971.3,100,1.9,0.9
0.73852813,68,0.0,18.119214,43,1019.6,100,9.9,1.8
0.60625,62.1,0.0,31.093466,72,988.4,87,9.9,0.9
0.95207373,77,0.0,18.119214,78,1016.4,100,1.9,3.2
0.46904969,64,0.0,44.067718,60,1007.6,25,9.9,1.4
0.64830842,68,0.0,20.579848,27,1000.4,0,9.9,3.3
0.38035527,62.1,0.0,10.513618,22,1002.6,61,,0.8
0.29094828,57.4,0.0,15.434886,67,1020.2,46,,0.9
0.94208494,98.1,0.0,12.974252,6,965.5,25,9.9,2.1
0.47230769,62.1,0.0,23.040482,53,1002.3,25,9.9,3.1
0.5830721,80.6,0.0,33.5541,65,1009,37,9.9,1
0.48571429,54,0.0,5.59235,74,976.9,100,9.9,1
0.55378151,69.1,0.0,14.092722,60,1004.1,0,9.9,2.3
0.62753624,62.1,0.0,23.040482,53,1002.3,25,9.9,3.1
0.73958333,63.3,0.0,10.513618,22,1002.6,61,,0.8
0.62463054,75.6,0.0,18.119214,48,985.5,87,9.9,1.3
0.50873015,74.5,0.0,10.513618,33,1022.3,0,,2.7
0.57142857,98.1,0.0,18.119214,8,969.7,25,9.9,1.9
1.22794118,66,0.092126,16.77705,37,1002.4,100,,0.8
0.97794118,66.9,0.0,10.513618,52,1003,0,9.9,1.1
0.7047619,78.1,0.0,10.513618,35,1019.6,87,9.9,2.2
1.09170654,70,0.0,10.513618,61,1006.5,0,9.9,1.6
0.57720588,69.4,0.0,33.5541,35,1000.9,64,,1.5
1.0029564,80.6,0.0,44.067718,69,1007.73,50,9.9,1
0.97683398,64,0.0,15.434886,83,994.6,100,9.9,0.9
0.98611111,73,0.0,6.039738,41,1005.9,0,9.9,1.7
0.96111111,61.3,0.0,25.501116,56,1009.9,9,,2.1
0.70769231,66.9,0.0,10.513618,52,1003,0,9.9,1.1
0.5256167,69.1,0.0,7.605596,45,1017.2,25,9.9,2.4
0.70952381,100.9,0.0,15.434886,8,968.1,25,9.9,1.5
0.82857142,66.2,0.0,23.040482,52,1011.9,50,8.7,1.4
0.8395722,69.3,0.0,28.409138,38,999,8,,2.5
0.58437686,62.6,0.047244,10.513618,51,829.5,87,9.9,1.4
0.63099415,72,0.0,10.513618,47,1017.9,25,9.9,0.8
0.89409499,81,0.0,18.119214,42,1011.1,0,9.9,2.9
0.9841629,66.7,0.0,18.566602,43,999.6,3,,1.7
0.98263889,70,0.0,9.618842,53,1012.7,100,,0.8
0.66807432,68,0.0,12.974252,65,1006.5,0,9.9,2.2
0.67142857,78.6,0.0,15.434886,46,982.8,87,9.9,1.1
0.86932849,82.4,0.0,10.513618,54,1006.6,0,9.9,1.2
0.39962121,56.7,0.0,15.434886,72,1002.5,42,,1.6
0.77229602,73.9,0.0,8.052984,61,1003.5,0,9.9,1.1
1.14555053,72,0.0,18.119214,53,991,50,9.9,1
0.697479,71.1,0.0,12.974252,45,1001.3,0,9.9,1
0.88927638,69.1,0.047244,10.513618,54,1017.2,0,9.9,0.8
1.01146602,73.4,0.0,7.605596,31,827.5,87,9.9,1.8
0.99681021,74.3,0.0,25.501116,44,1018.5,100,,0.9
0.5025641,82.4,0.27874,33.5541,65,1004.6,0,9.9,1
0.62321145,79.3,0.0,12.974252,52,978.2,87,9.9,1.2
0.33147942,82,0.0,18.119214,39,1010.1,0,9.9,2.9
0.70833333,104,0.0,31.093466,7,965.8,87,9.9,0.7
0.8126935,61,0.0,3.579104,68,991.8,44,,1.1
0.92857143,60.8,0.0,20.579848,72,1008.4,29,8.7,0.9
0.87301587,68,0.0,7.605596,65,1003.8,0,9.9,2.3
0.625,72,0.047244,10.513618,78,1009.8,50,8.1,0.8
0.94623656,86.2,0.0,18.119214,20,988.7,39,,0.8
